ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal
1190,100,-117.44950152700,34.04834338080,"16270 Jurupa Ave, Fontana, California, 92337",Fontana,San Bernardino County,92337,7407,16270 Jurupa Ave,Fontana,92337
1191,100,-117.42635072800,34.06317734420,"17300 Slover Ave, Fontana, California, 92337",Fontana,San Bernardino County,92337,8000,17300 Slover Ave,Fontana,92337
1192,100,-117.43607064600,34.15191793280,"5565 Sierra Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,,5565 Sierra Ave,Fontana,92336
1193,100,-117.43378498500,34.14863499070,"5885 Sierra Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,5114,5885 Sierra Ave,Fontana,92336
1194,100,-117.43596947600,34.14360769290,"6101 Sierra Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,1215,6101 Sierra Ave,Fontana,92336
1195,100,-117.48373257800,34.11987215470,"7351 McGuire Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,1668,7351 McGuire Ave,Fontana,92336
1196,100,-117.48845251200,34.11661700070,"7551 Cherry Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,4276,7551 Cherry Ave,Fontana,92336
1197,100,-117.48870287900,34.11539626030,"7630 Cherry Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,4268,7630 Cherry Ave,Fontana,92336
1198,100,-117.48848729600,34.11184581190,"7801 Cherry Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,4005,7801 Cherry Ave,Fontana,92336
1199,100,-117.47552392900,34.11025882420,"7875 Hemlock Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,4278,7875 Hemlock Ave,Fontana,92336
1200,100,-117.48849995300,34.10920764980,"7953 Cherry Ave, Fontana, California, 92336",Fontana,San Bernardino County,92336,4031,7953 Cherry Ave,Fontana,92336
1201,100,-117.46894966700,34.10417280820,"8375 Sultana Ave, Fontana, California, 92335",Fontana,San Bernardino County,92335,3238,8375 Sultana Ave,Fontana,92335
1202,100,-117.46030398500,34.10114710880,"8432 Almeria Ave, Fontana, California, 92335",Fontana,San Bernardino County,92335,,8432 Almeria Ave,Fontana,92335
1203,100,-117.51671100900,34.08727300540,"9211 Kaiser Way, Fontana, California, 92335",Fontana,San Bernardino County,92335,2600,9211 Kaiser Way,Fontana,92335
1204,100,-117.51832100400,34.08355190140,"9415 Kaiser Way, Fontana, California, 92335",Fontana,San Bernardino County,92335,2608,9415 Kaiser Way,Fontana,92335
1205,100,-117.52174233000,34.08066203080,"9687 Transportation Way, Fontana, California, 92335",Fontana,San Bernardino County,92335,2604,9687 Transportation Way,Fontana,92335
1206,100,-117.50420898100,34.07580400540,"9774 Calabash Ave, Fontana, California, 92335",Fontana,San Bernardino County,92335,5204,9774 Calabash Ave,Fontana,92335
1207,100,-117.50422800800,34.07326600700,"9950 Calabash Ave, Fontana, California, 92335",Fontana,San Bernardino County,92335,5210,9950 Calabash Ave,Fontana,92335
1208,100,-117.48431755100,34.07288299600,"9988 Redwood Ave, Fontana, California, 92335",Fontana,San Bernardino County,92335,6233,9988 Redwood Ave,Fontana,92335
1209,98,-117.44870988500,34.05575005060,"Oleander Ave & Santa Ana Ave, Fontana, California, 92337",Fontana,San Bernardino County,92337,,SEC Oleander & Santa Ana Ave,Fontana,92337
1210,100,-117.64775100100,33.67170298180,"1 Icon, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3000,1 Icon,Foothill Ranch,92610
1211,100,-117.65410054400,33.67872261610,"19511 Pauling, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,2619,19511 Pauling,Foothill Ranch,92610
1212,100,-117.65313377500,33.67855166720,"19531 Pauling, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,2623,19531 Pauling,Foothill Ranch,92610
1213,100,-117.64432095800,33.66692198610,"20 Icon, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3000,20 Icon,Foothill Ranch,92610
1214,98,-117.64903519200,33.67187895980,"20001 Ellipse, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3001,20001 Ellipse Dr,Foothill Ranch,92610
1215,100,-117.64850042700,33.67099240590,"20081 Ellipse, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3001,20081 Ellipse,Foothill Ranch,92610
1216,100,-117.64768218500,33.66954371970,"20131 Ellipse, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3002,20131 Ellipse,Foothill Ranch,92610
1217,98,-117.67860713300,33.68248504290,"25861 Wright, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3504,25861 Wright St,Foothill Ranch,92610
1218,100,-117.67822994700,33.67957291830,"25892 Towne Centre Dr, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3409,25892 Towne Centre Dr,Foothill Ranch,92610
1219,98,-117.65970552200,33.67881716400,"26972 Burbank, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,2506,26972 Burbank Ave,Foothill Ranch,92610
1220,100,-117.64550632700,33.66945068060,"50 Icon, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3000,50 Icon,Foothill Ranch,92610
1221,100,-117.64506502000,33.66968633780,"80 Icon, Foothill Ranch, California, 92610",Foothill Ranch,Orange County,92610,3000,80 Icon,Foothill Ranch,92610
1222,100,-117.92851639900,33.70912050390,"11488 Slater Ave, Fountain Valley, California, 92708",Fountain Valley,Orange County,92708,,11488 Slater Ave,Fountain Valley,92708
1223,100,-117.92836756300,33.71088402050,"17235 Newhope St, Fountain Valley, California, 92708",Fountain Valley,Orange County,92708,4274,17235 Newhope St,Fountain Valley,92708
1224,100,-117.93250755300,33.70781301690,"17595 Mount Herrmann St, Fountain Valley, California, 92708",Fountain Valley,Orange County,92708,4160,17595 Mount Herrmann St,Fountain Valley,92708
1225,100,-117.92855456400,33.70687239980,"17665 Newhope St, Fountain Valley, California, 92708",Fountain Valley,Orange County,92708,8207,17665 Newhope St,Fountain Valley,92708
1226,100,-117.91104602500,33.86555800390,"1030 E Valencia Dr, Fullerton, California, 92831",Fullerton,Orange County,92831,4600,1030 E Valencia Dr,Fullerton,92831
1227,100,-117.88941644000,33.86230649610,"1050 S State College Blvd, Fullerton, California, 92831",Fullerton,Orange County,92831,5335,1050 S State College Blvd,Fullerton,92831
1228,100,-117.89806472000,33.85804727390,"1335 S Acacia Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5315,1335 S Acacia Ave,Fullerton,92831
1229,99,-117.90239254800,33.85774003520,"1400 Manhattan Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5222,1400 S Manhattan Ave,Fullerton,92831
1230,100,-117.90427101700,33.85960748130,"1401 E Orangethorpe Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5227,1401 E Orangethorpe Ave,Fullerton,92831
1231,98,-117.89805508100,33.85656853850,"1415 S Acacia Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5317,1415 S Acacia St,Fullerton,92831
1232,100,-117.90673253000,33.85838699240,"1424 S Raymond Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5235,1424 S Raymond Ave,Fullerton,92831
1233,100,-117.90168796600,33.86676893750,"1500 E Valencia Dr, Fullerton, California, 92831",Fullerton,Orange County,92831,4734,1500 E Valencia Dr,Fullerton,92831
1234,100,-117.90132829800,33.86834712410,"1500 E Walnut Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,,1500 E Walnut Ave,Fullerton,92831
1235,100,-117.90090928700,33.85962839420,"1551 E Orangethorpe Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5229,1551 E Orangethorpe Ave,Fullerton,92831
1236,100,-117.89918839800,33.86680011820,"1600 E Valencia Dr, Fullerton, California, 92831",Fullerton,Orange County,92831,4735,1600 E Valencia Dr,Fullerton,92831
1237,100,-117.89962141100,33.85956275850,"1610 E Orangethorpe Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5231,1610 E Orangethorpe Ave,Fullerton,92831
1238,100,-117.89800092000,33.85958274930,"1800 E Orangethorpe Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,,1800 E Orangethorpe Ave,Fullerton,92831
1239,100,-117.89576397200,33.86680250700,"1820 E Valencia Dr, Fullerton, California, 92831",Fullerton,Orange County,92831,4847,1820 E Valencia Dr,Fullerton,92831
1240,100,-117.96005928800,33.87697746690,"1881 W Malvern Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2403,1881 W Malvern Ave,Fullerton,92833
1241,100,-117.89516332500,33.86404678870,"1901 E Rosslynn Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5141,1901 E Rosslynn Ave,Fullerton,92831
1242,100,-117.96448325600,33.87243623560,"1901 Raymer Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2512,1901 Raymer Ave,Fullerton,92833
1243,92,-117.96092002600,33.87487997950,"1920 W Malvern Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2105,1920 Malvern St,Fullerton,92833
1244,92,-117.96019197300,33.87309400550,"1930 W Malvern Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2105,1930 Malvern St,Fullerton,92833
1245,100,-117.89488404000,33.85967751210,"2001 E Orangethorpe Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,,2001 E Orangethorpe Ave,Fullerton,92831
1246,100,-117.96452022100,33.87245555590,"2009 Raymer Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2664,2009 Raymer Ave,Fullerton,92833
1247,100,-117.89521998600,33.85962248490,"2020 E Orangethorpe Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5327,2020 E Orangethorpe Ave,Fullerton,92831
1248,100,-117.93057894400,33.92456274120,"210 E Lambert Rd, Fullerton, California, 92835",Fullerton,Orange County,92835,,210 E Lambert Rd,Fullerton,92835
1249,100,-117.89476702800,33.86680250700,"2100 E Valencia Dr, Fullerton, California, 92831",Fullerton,Orange County,92831,4811,2100 E Valencia Dr,Fullerton,92831
1250,100,-117.97055200600,33.87587750980,"2325 Moore Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2510,2325 Moore Ave,Fullerton,92833
1251,100,-117.97064663700,33.87391329460,"2330 Raymer Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2515,2330 Raymer Ave,Fullerton,92833
1252,100,-117.89249100600,33.86863294700,"2340 E Walnut Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,4937,2340 E Walnut Ave,Fullerton,92831
1253,100,-117.97216803700,33.87005749340,"2425 W Commonwealth Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2917,2425 W Commonwealth Ave,Fullerton,92833
1254,97,-117.97209209700,33.87276233350,"2430 Artesia Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2543,2430 W Artesia Blvd,Fullerton,92833
1255,100,-117.88767401000,33.86125624360,"2441 Cypress Way, Fullerton, California, 92831",Fullerton,Orange County,92831,5103,2441 Cypress Way,Fullerton,92831
1256,100,-117.88440800200,33.85969746110,"2501 E Orangethorpe Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5333,2501 E Orangethorpe Ave,Fullerton,92831
1257,99,-117.97545659300,33.87614870620,"2750 Moore Ave, Fullerton, California, 92833",Fullerton,Orange County,92833,2563,2750 W Moore Ave,Fullerton,92833
1258,100,-117.89501739600,33.86800853720,"315 S Hale Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,4805,315 S Hale Ave,Fullerton,92831
1259,100,-117.90691249000,33.86777099400,"350 S Raymond Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,,350 S Raymond Ave,Fullerton,92831
1260,100,-117.92435690700,33.92030247670,"4150 N Palm St, Fullerton, California, 92835",Fullerton,Orange County,92835,1026,4150 N Palm St,Fullerton,92835
1261,100,-117.92730054700,33.92102537390,"4201 Bonita Pl, Fullerton, California, 92835",Fullerton,Orange County,92835,1052,4201 Bonita Pl,Fullerton,92835
1262,100,-117.92439965400,33.92160762280,"4225 N Palm St, Fullerton, California, 92835",Fullerton,Orange County,92835,1045,4225 N Palm St,Fullerton,92835
1263,100,-117.93298090000,33.92037482570,"4250 N Harbor Blvd, Fullerton, California, 92835",Fullerton,Orange County,92835,,4250 N Harbor Blvd,Fullerton,92835
1264,100,-117.93298090000,33.92049073170,"4260 N Harbor Blvd, Fullerton, California, 92835",Fullerton,Orange County,92835,,4260 N Harbor Blvd,Fullerton,92835
1265,100,-117.93298090000,33.92069936240,"4278 N Harbor Blvd, Fullerton, California, 92835",Fullerton,Orange County,92835,,4278 N Harbor Blvd,Fullerton,92835
1266,100,-117.92665991800,33.92456274120,"458 E Lambert Rd, Fullerton, California, 92835",Fullerton,Orange County,92835,,458 E Lambert Rd,Fullerton,92835
1267,100,-117.96386400100,33.87533499110,"560 N Gilbert St, Fullerton, California, 92833",Fullerton,Orange County,92833,2549,560 N Gilbert St,Fullerton,92833
1268,100,-117.96598998700,33.87518000970,"570 N Gilbert St, Fullerton, California, 92833",Fullerton,Orange County,92833,2549,570 N Gilbert St,Fullerton,92833
1269,100,-117.89818902400,33.86423010090,"601 S Acacia Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5106,601 S Acacia Ave,Fullerton,92831
1270,100,-117.89263098400,33.86468100540,"667 S State College Blvd, Fullerton, California, 92831",Fullerton,Orange County,92831,5126,667 S State College Blvd,Fullerton,92831
1271,100,-117.88600299400,33.86403798770,"675 S Placentia Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5112,675 S Placentia Ave,Fullerton,92831
1272,100,-117.97348231900,33.87756042830,"691 Burning Tree Rd, Fullerton, California, 92833",Fullerton,Orange County,92833,1448,691 Burning Tree Rd,Fullerton,92833
1273,100,-117.90684803300,33.86420759550,"700 S Raymond Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5233,700 S Raymond Ave,Fullerton,92831
1274,99,-117.90227218400,33.86509381410,"701 Sally Pl, Fullerton, California, 92831",Fullerton,Orange County,92831,5032,701 S Sally Pl,Fullerton,92831
1275,100,-117.90681249400,33.86254500310,"800 S Raymond Ave, Fullerton, California, 92831",Fullerton,Orange County,92831,5234,800 S Raymond Ave,Fullerton,92831
1276,100,-117.88944468700,33.86450230320,"800 S State College Blvd, Fullerton, California, 92831",Fullerton,Orange County,92831,5334,800 S State College Blvd,Fullerton,92831
1277,100,-118.00677255600,33.79254601140,"11700 Monarch St, Garden Grove, California, 92841",Garden Grove,Orange County,92841,1819,11700 Monarch St,Garden Grove,92841
1278,100,-118.00596998900,33.78930774690,"11955 Monarch St, Garden Grove, California, 92841",Garden Grove,Orange County,92841,,11955 Monarch St,Garden Grove,92841
1279,100,-118.00155742000,33.78660927700,"12101 Western Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,2914,12101 Western Ave,Garden Grove,92841
1280,100,-118.00149363400,33.78630409190,"12122 Western Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,2915,12122 Western Ave,Garden Grove,92841
1281,100,-118.00153084900,33.78514206680,"12131 Western Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,2914,12131 Western Ave,Garden Grove,92841
1282,100,-118.01114246200,33.77951600760,"12570 Knott St, Garden Grove, California, 92841",Garden Grove,Orange County,92841,3932,12570 Knott St,Garden Grove,92841
1283,100,-118.00142741700,33.77975698740,"12571 Western Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,4012,12571 Western Ave,Garden Grove,92841
1284,100,-118.00570587500,33.77777659510,"12752 Monarch St, Garden Grove, California, 92841",Garden Grove,Orange County,92841,3928,12752 Monarch St,Garden Grove,92841
1285,100,-118.00941495100,33.77653360080,"12821 Knott St, Garden Grove, California, 92841",Garden Grove,Orange County,92841,3941,12821 Knott St,Garden Grove,92841
1286,100,-118.00457398300,33.78829253080,"7300 Chapman Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,2105,7300 Chapman Ave,Garden Grove,92841
1287,100,-118.00586186300,33.79559911960,"7301 Orangewood Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,1411,7301 Orangewood Ave,Garden Grove,92841
1288,100,-118.00393100700,33.79356751400,"7361 Doig Dr, Garden Grove, California, 92841",Garden Grove,Orange County,92841,1806,7361 Doig Dr,Garden Grove,92841
1289,100,-118.00440299200,33.79555251630,"7366 Orangewood Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,1412,7366 Orangewood Ave,Garden Grove,92841
1290,100,-118.00477473000,33.79337833440,"7372 Doig Dr, Garden Grove, California, 92841",Garden Grove,Orange County,92841,1938,7372 Doig Dr,Garden Grove,92841
1291,100,-118.00372799800,33.78834747420,"7421 Chapman Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,2115,7421 Chapman Ave,Garden Grove,92841
1292,100,-118.00012528800,33.78109281130,"7571 Lampson Ave, Garden Grove, California, 92841",Garden Grove,Orange County,92841,2905,7571 Lampson Ave,Garden Grove,92841
1293,100,-118.30910302600,33.90650716330,"13720 S Western Ave, Gardena, California, 90249",Gardena,Los Angeles County,90249,,13720 S Western Ave,Gardena,90249
1294,98,-118.28276750600,33.90675698590,"13809 S Figueroa St, Los Angeles, California, 90061",Los Angeles,Los Angeles County,90061,1025,13809 S Figueroa St,Gardena,90061
