ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal,walk,bike,transit
731,100,-118.18376306400,34.01392028850,"1439 S Herbert Ave, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,4047,1439 S Herbert Ave,Commerce,90023,44,50,0
740,100,-118.13260553400,33.99770374730,"2300 Yates Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1916,2300 Yates Ave,Commerce,90040,40,60,0
229,100,-118.25412176500,33.82021651780,"1130 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4204,1130 Watson Center Rd,Carson,90745,24,33,0
741,100,-118.15933350400,34.00268912500,"2340 S Eastern Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1431,2340 S Eastern Ave,Commerce,90040,68,65,0
757,99,-118.14066382000,33.98377372600,"3423 Garfield Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3103,3423 S Garfield Ave,Commerce,90040,24,36,0
628,100,-117.87513258800,33.99935593550,"19545 San Jose Ave, Rowland Heights, California, 91748",Rowland Heights,Los Angeles County,91748,1423,19545 San Jose Ave,City Of Industry,91748,28,39,0
662,100,-117.84364462700,34.01376949810,"318 Brea Canyon Rd, Walnut, California, 91789",Walnut,Los Angeles County,91789,3093,318 Brea Canyon Rd,City Of Industry,91789,20,34,36
749,100,-118.13676078700,33.99076184440,"2638 Yates Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,2622,2638 Yates Ave,Commerce,90040,26,54,0
758,99,-118.14119439500,33.98295271860,"3525 Garfield Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3105,3525 S Garfield Ave,Commerce,90040,24,36,0
763,100,-118.17476701800,34.01285251790,"4542 Dunham St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,5415,4542 Dunham St,Commerce,90040,53,47,0
747,100,-118.13461250500,33.99209900950,"2600 Garfield Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,2608,2600 Garfield Ave,Commerce,90040,29,58,0
723,98,-117.32552281500,34.07851140200,"225 W Acacia St, Colton, California, 92324",Colton,San Bernardino County,92324,,225 W Acacia Ave,Colton,92324,33,45,27
733,100,-118.12907458200,34.00379951760,"2100 Yates Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1920,2100 Yates Ave,Commerce,90040,58,39,0
678,100,-117.97975988400,34.02994063190,"415 S 7th Ave, La Puente, California, 91746",La Puente,Los Angeles County,91746,,415 S 7th Ave,City of Industry,91746,38,41,0
719,90,-117.36015675500,34.04046627880,"2063 Miguel Bustamante Pkwy, Colton, California, 92324",Colton,San Bernardino County,92324,3313,2063 W Bustamante Pky,Colton,92324,4,30,0
648,99,-117.96593961200,34.02589153220,"218 Turnbull Canyon Rd, Hacienda Heights, California, 91745",Hacienda Heights,Los Angeles County,91745,1007,218 S Turnbull Canyon Rd,City of Industry,91745,46,42,0
764,100,-118.15770305600,33.98772407510,"4900 Alexander St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3022,4900 Alexander St,Commerce,90040,29,35,0
697,100,-117.97365892600,34.01830230560,"800 Turnbull Canyon Rd, Hacienda Heights, California, 91745",Hacienda Heights,Los Angeles County,91745,1435,800 Turnbull Canyon Rd,City of Industry,91745,49,43,0
710,100,-117.35133111400,34.05136778210,"1600 W Agua Mansa Rd, Colton, California, 92324",Colton,San Bernardino County,92324,3379,1600 W Agua Mansa Rd,Colton,92324,5,15,10
681,100,-117.99351369100,34.05524741390,"440 N Baldwin Park Blvd, La Puente, California, 91746",La Puente,Los Angeles County,91746,1407,440 N Baldwin Park Blvd,City of Industry,91746,30,35,0
663,100,-117.98192850100,34.03354145430,"320 S 6th Ave, La Puente, California, 91746",La Puente,Los Angeles County,91746,,320 S 6th Ave,City of Industry,91746,41,42,0
736,100,-118.13875794300,34.00337338170,"2200 Saybrook Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1720,2200 Saybrook Ave,Commerce,90040,33,59,0
750,100,-118.15789692900,33.99784476220,"2650 Commerce Way, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1413,2650 Commerce Way,Commerce,90040,65,55,0
691,100,-117.85524057100,34.00531735460,"680 S Lemon Ave, Walnut, California, 91789",Walnut,Los Angeles County,91789,2934,680 S Lemon Ave,City Of Industry,91789,43,43,0
734,100,-118.13187514300,34.00216420830,"2131 Garfield Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1805,2131 Garfield Ave,Commerce,90040,44,67,0
728,100,-117.36841896400,34.02830199990,"3994 S Riverside Ave, Colton, California, 92324",Colton,San Bernardino County,92324,3345,3994 S Riverside Ave,Colton,92324,7,6,7
752,100,-118.13133886900,33.99058662080,"2855 Vail Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,2613,2855 Vail Ave,Commerce,90040,43,58,0
738,99,-118.14985340400,34.00388287570,"2220 Gaspar Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1516,2220 S Gaspar Ave,Commerce,90040,47,61,0
755,100,-118.13980204300,33.98497934190,"3364 Garfield Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3102,3364 Garfield Ave,Commerce,90040,23,39,0
686,100,-117.85702759300,34.00775816480,"515 S Lemon Ave, Walnut, California, 91789",Walnut,Los Angeles County,91789,2912,515 S Lemon Ave,City of Industry,91789,52,44,33
721,100,-117.33086996600,34.03388749060,"21700 Barton Rd, Colton, California, 92324",Colton,San Bernardino County,92324,4403,21700 Barton Rd,Colton,92324,21,27,17
724,100,-117.33195232100,34.03024257810,"280 de Berry St, Colton, California, 92324",Colton,San Bernardino County,92324,4404,280 De Berry St,Colton,92324,20,33,16
617,100,-117.89103522500,33.99773561400,"18901 E Railroad St, Rowland Heights, California, 91748",Rowland Heights,Los Angeles County,91748,1322,18901 E Railroad St,City of Industry,91748,50,45,0
761,99,-118.18312369200,34.01304898970,"4209 Noakes St, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,4024,4209 E Noakes St,Commerce,90023,60,52,0
746,100,-118.15759501300,33.99576801990,"2600 Commerce Way, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1413,2600 Commerce Way,Commerce,90040,67,56,0
722,100,-117.36698901200,34.07055747880,"2245 W Valley Blvd, Colton, California, 92324",Colton,San Bernardino County,92324,1815,2245 W Valley Blvd,Colton,92324,34,38,26
683,100,-117.95960465400,34.01755669340,"500 S Hacienda Blvd, Hacienda Heights, California, 91745",Hacienda Heights,Los Angeles County,91745,1124,500 S Hacienda Blvd,City of Industry,91745,52,42,0
748,100,-118.13682583100,33.99368469790,"2601 S Malt Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3205,2601 S Malt Ave,Commerce,90040,26,56,0
754,99,-118.13909950600,33.98611944350,"3217 Garfield Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3219,3217 S Garfield Ave,Commerce,90040,20,43,0
707,100,-116.16591903200,33.66215901150,"85901 Avenue 53, Coachella, California, 92236",Coachella,Riverside County,92236,2607,85901 Avenue 53,Coachella,92236,11,28,0
702,100,-117.93443111600,34.00563238840,"888 Kearn Creek Ct, Rowland Heights, California, 91748",Rowland Heights,Los Angeles County,91748,1036,888 Kearn Creek Ct,City of Industry,91748,15,31,0
720,100,-117.36280576500,34.02310976830,"2163 S Riverside Ave, Colton, California, 92324",Colton,San Bernardino County,92324,,2163 S Riverside Ave,Colton,92324,7,44,17
727,100,-117.36841997000,34.03503799070,"3700 S Riverside Ave, Colton, California, 92324",Colton,San Bernardino County,92324,3329,3700 S Riverside Ave,Colton,92324,9,26,0
759,100,-118.18815601900,34.01652253420,"4000 Union Pacific Ave, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,3202,4000 Union Pacific Ave,Commerce,90023,56,53,0
677,100,-117.84469538300,34.01203762930,"408 Brea Canyon Rd, Walnut, California, 91789",Walnut,Los Angeles County,91789,3088,408 Brea Canyon Rd,City of Industry,91789,27,38,0
595,100,-117.91841455600,34.00155316760,"17708 Rowland St, Rowland Heights, California, 91748",Rowland Heights,Los Angeles County,91748,1119,17708 Rowland St,City Of Industry,91748,17,36,0
611,99,-117.89852605200,34.00134120790,"18551 Arenth Ave, Rowland Heights, California, 91748",Rowland Heights,Los Angeles County,91748,,18551 E Arenth Ave,City of Industry,91748,30,43,0
627,100,-117.87698956600,33.99569966570,"19515 E Walnut Dr N, Walnut, California, 91789",Walnut,Los Angeles County,91789,,19515 E Walnut Dr N,City Of Industry,91789,26,36,31
715,100,-117.30048246600,34.06259299450,"1603 E Steel Rd, Colton, California, 92324",Colton,San Bernardino County,92324,4001,1603 Steel Rd,Colton,92324,13,36,27
714,100,-117.30144998900,34.06858748010,"1601 Fairway Dr, Colton, California, 92324",Colton,San Bernardino County,92324,3102,1601 Fairway Dr,Colton,92324,21,42,26
667,100,-117.95210201200,34.01715654140,"347 S Stimson Ave, La Puente, California, 91744",La Puente,Los Angeles County,91744,5423,347 S Stimson Ave,City of Industry,91744,81,50,0
602,99,-117.90615267000,34.00414061920,"18275 Arenth Ave, Rowland Heights, California, 91748",Rowland Heights,Los Angeles County,91748,1225,18275 E Arenth Ave,City of Industry,91748,38,41,0
690,100,-117.99017121000,34.05897060640,"665 N Baldwin Park Blvd, La Puente, California, 91746",La Puente,Los Angeles County,91746,1502,665 N Baldwin Park Blvd,City of Industry,91746,35,38,0
742,100,-118.13305137600,33.99700963120,"2400 Yates Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,,2400 Yates Ave,Commerce,90040,35,57,0
711,100,-117.30185902600,34.05751201050,"1601 Ashley Way, Colton, California, 92324",Colton,San Bernardino County,92324,4003,1601 Ashley Way,Colton,92324,34,48,29
635,99,-117.85733485900,34.00534520790,"20470 Business Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,2938,20470 E Business Pky,City of Industry,91789,43,40,0
766,98,-118.15777354800,33.98761997190,"4901 Alexander St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3023,4901 Alexander Rd,Commerce,90040,34,35,0
625,99,-117.87801755500,33.99995913920,"19430 Arenth Ave, Rowland Heights, California, 91748",Rowland Heights,Los Angeles County,91748,1424,19430 E Arenth Ave,City of Industry,91748,29,37,0
685,100,-117.98148242700,34.02814592890,"505 S 7th Ave, La Puente, California, 91746",La Puente,Los Angeles County,91746,3121,505 S 7th Ave,City Of Industry,91746,32,44,0
744,100,-118.17018253600,34.00133402270,"2500 S Atlantic Blvd, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,2004,2500 S Atlantic Blvd,Commerce,90040,64,53,0
760,100,-118.18570892200,34.01320233660,"4130 Noakes St, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,,4130 Noakes St,Commerce,90023,45,47,0
781,100,-118.15023221700,34.01712750810,"5510 Grace Pl, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,4112,5510 Grace Pl,Commerce,90022,86,67,0
768,100,-118.17160640400,34.00270312400,"4940 Sheila St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1112,4940 Sheila St,Commerce,90040,69,52,0
718,100,-117.36207746800,34.04173303580,"2053 Miguel Bustamante Pkwy, Colton, California, 92324",Colton,San Bernardino County,92324,3313,2053 Miguel Bustamante Pky,Colton,92324,8,15,0
775,100,-118.15613748400,34.01054233970,"5471 Ferguson Dr, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,5118,5471 Ferguson Dr,Commerce,90022,66,66,0
799,100,-118.15832180800,33.97886411010,"5959 Randolph St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3416,5959 Randolph St,Commerce,90040,37,40,0
792,100,-118.15981139700,33.98549697270,"5804 E Slauson Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3018,5804 E Slauson Ave,Commerce,90040,39,37,0
790,100,-118.15864950300,33.98304114210,"5770 Peachtree St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,4095,5770 Peachtree St,Commerce,90040,41,42,0
739,100,-118.13573777700,34.00180829870,"2222 Davie Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1708,2222 Davie Ave,Commerce,90040,35,58,0
778,100,-118.15741563700,34.01056876040,"5500 Ferguson Dr, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,5140,5500 Ferguson Dr,Commerce,90022,73,69,0
687,100,-117.98129928200,34.02825191800,"550 S 7th Ave, La Puente, California, 91746",La Puente,Los Angeles County,91746,3120,550 S 7th Ave,City Of Industry,91746,30,43,0
777,100,-118.16621001700,33.98625824790,"5500 E Slauson Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,2921,5500 E Slauson Ave,Commerce,90040,34,49,0
793,100,-118.16071713800,33.98087178240,"5811 E 61st St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3411,5811 E 61st St,Commerce,90040,56,42,0
787,100,-118.15222227900,34.01230927000,"5610 Union Pacific Ave, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,5137,5610 Union Pacific Ave,Commerce,90022,65,68,0
762,100,-118.17930615400,34.00694700610,"4501 E Washington Blvd, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1022,4501 E Washington Blvd,Commerce,90040,30,40,0
779,100,-118.16100963300,33.99974812470,"5500 Sheila St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1425,5500 Sheila St,Commerce,90040,66,57,0
780,100,-118.15423521100,34.01275516210,"5500 Union Pacific Ave, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,5139,5500 Union Pacific Ave,Commerce,90022,61,67,0
644,100,-117.83102931200,34.02175297680,"21558 Ferrero Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,5216,21558 Ferrero Pky,City of Industry,91789,30,28,30
751,99,-118.13857570000,33.99076878210,"2727 S Malt Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3207,2727 Malt Ave,Commerce,90040,29,55,0
805,99,-118.15521237400,33.98520891740,"6001 E Slauson Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3007,6001 Slauson Ave,Commerce,90040,25,35,0
745,99,-118.13607690800,33.99496847020,"2501 S Malt Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3203,2501 Malt Ave,Commerce,90040,26,57,0
771,100,-118.16183072400,34.00489469710,"5300 Harbor St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3927,5300 Harbor St,Commerce,90040,84,59,0
786,100,-118.15142828000,34.01222483910,"5605 Union Pacific Ave, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,5136,5605 Union Pacific Ave,Commerce,90022,65,68,0
660,100,-117.99484253500,34.05387759780,"300 N Baldwin Park Blvd, La Puente, California, 91746",La Puente,Los Angeles County,91746,1405,300 N Baldwin Park Blvd,City Of Industry,91746,30,35,0
717,100,-117.35898194700,34.03976186370,"2036 Miguel Bustamante Pkwy, Colton, California, 92324",Colton,San Bernardino County,92324,3328,2036 Miguel Bustamante Pky,Colton,92324,3,32,0
756,100,-118.14009535600,33.98449868500,"3412 Garfield Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3104,3412 Garfield Ave,Commerce,90040,23,39,0
730,100,-118.18132912700,34.01432890630,"1363 S Bonnie Beach Pl, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,4001,1363 S Bonnie Beach Pl,Commerce,90023,58,53,0
783,100,-118.15050593500,34.01464318580,"5555 E Olympic Blvd, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,5129,5555 E Olympic Blvd,Commerce,90022,70,69,0
798,100,-118.14623049400,33.98132587500,"5945 S Malt Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3503,5945 S Malt Ave,Commerce,90040,25,35,0
774,100,-118.16750552400,33.98638305440,"5424 E Slauson Ave, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,2919,5424 E Slauson Ave,Commerce,90040,33,42,0
770,100,-118.16407891800,34.01232651160,"5000 Triggs St, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,4833,5000 Triggs St,Commerce,90022,55,55,0
789,100,-118.14768299400,34.01661255580,"5750 Grace Pl, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,4121,5750 Grace Pl,Commerce,90022,85,67,0
776,100,-118.15332577400,34.01514796170,"5500 E Olympic Blvd, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,5130,5500 E Olympic Blvd,Commerce,90022,61,69,0
794,100,-118.14451999900,34.00733399860,"5815 Smithway St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,1605,5815 Smithway St,Commerce,90040,42,61,0
782,100,-118.15301522500,34.01022114510,"5550 Ferguson Dr, Los Angeles, California, 90022",Los Angeles,Los Angeles County,90022,5140,5550 Ferguson Dr,Commerce,90022,73,69,0
822,100,-118.15244540700,33.97822997330,"6213 Randolph St, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3514,6213 Randolph St,Commerce,90040,33,43,0
